0,1,2,3,4,5,6,7
148.56,147.66,147.62,146.43,146.32,146.37,146.03,144.76
147.66,147.62,146.43,146.32,146.37,146.03,144.76,142.6
147.62,146.43,146.32,146.37,146.03,144.76,142.6,142.89
146.43,146.32,146.37,146.03,144.76,142.6,142.89,143.05
146.32,146.37,146.03,144.76,142.6,142.89,143.05,142.9
146.37,146.03,144.76,142.6,142.89,143.05,142.9,143.0
146.03,144.76,142.6,142.89,143.05,142.9,143.0,143.0
144.76,142.6,142.89,143.05,142.9,143.0,143.0,143.26
142.6,142.89,143.05,142.9,143.0,143.0,143.26,142.95
142.89,143.05,142.9,143.0,143.0,143.26,142.95,142.95
143.05,142.9,143.0,143.0,143.26,142.95,142.95,140.05
142.9,143.0,143.0,143.26,142.95,142.95,140.05,138.49
143.0,143.0,143.26,142.95,142.95,140.05,138.49,137.64
143.0,143.26,142.95,142.95,140.05,138.49,137.64,137.83
143.26,142.95,142.95,140.05,138.49,137.64,137.83,137.77
142.95,142.95,140.05,138.49,137.64,137.83,137.77,138.2
142.95,140.05,138.49,137.64,137.83,137.77,138.2,138.74
140.05,138.49,137.64,137.83,137.77,138.2,138.74,137.12
138.49,137.64,137.83,137.77,138.2,138.74,137.12,137.37
137.64,137.83,137.77,138.2,138.74,137.12,137.37,137.28
137.83,137.77,138.2,138.74,137.12,137.37,137.28,137.35
137.77,138.2,138.74,137.12,137.37,137.28,137.35,137.37
138.2,138.74,137.12,137.37,137.28,137.35,137.37,132.89
138.74,137.12,137.37,137.28,137.35,137.37,132.89,133.07
137.12,137.37,137.28,137.35,137.37,132.89,133.07,133.48
137.37,137.28,137.35,137.37,132.89,133.07,133.48,132.69
137.28,137.35,137.37,132.89,133.07,133.48,132.69,133.1
137.35,137.37,132.89,133.07,133.48,132.69,133.1,134.59
137.37,132.89,133.07,133.48,132.69,133.1,134.59,133.07
132.89,133.07,133.48,132.69,133.1,134.59,133.07,133.73
133.07,133.48,132.69,133.1,134.59,133.07,133.73,133.72
133.48,132.69,133.1,134.59,133.07,133.73,133.72,134.23
132.69,133.1,134.59,133.07,133.73,133.72,134.23,132.73
133.1,134.59,133.07,133.73,133.72,134.23,132.73,131.88
134.59,133.07,133.73,133.72,134.23,132.73,131.88,132.45
133.07,133.73,133.72,134.23,132.73,131.88,132.45,132.35
133.73,133.72,134.23,132.73,131.88,132.45,132.35,132.5
133.72,134.23,132.73,131.88,132.45,132.35,132.5,132.4
134.23,132.73,131.88,132.45,132.35,132.5,132.4,133.1
132.73,131.88,132.45,132.35,132.5,132.4,133.1,133.15
131.88,132.45,132.35,132.5,132.4,133.1,133.15,133.13
132.45,132.35,132.5,132.4,133.1,133.15,133.13,132.4
132.35,132.5,132.4,133.1,133.15,133.13,132.4,133.2
132.5,132.4,133.1,133.15,133.13,132.4,133.2,133.1
132.4,133.1,133.15,133.13,132.4,133.2,133.1,132.581
133.1,133.15,133.13,132.4,133.2,133.1,132.581,132.81
133.15,133.13,132.4,133.2,133.1,132.581,132.81,132.505
133.13,132.4,133.2,133.1,132.581,132.81,132.505,132.48
132.4,133.2,133.1,132.581,132.81,132.505,132.48,132.4
133.2,133.1,132.581,132.81,132.505,132.48,132.4,132.86
133.1,132.581,132.81,132.505,132.48,132.4,132.86,132.84
132.581,132.81,132.505,132.48,132.4,132.86,132.84,132.72
132.81,132.505,132.48,132.4,132.86,132.84,132.72,133.14
132.505,132.48,132.4,132.86,132.84,132.72,133.14,133.8
132.48,132.4,132.86,132.84,132.72,133.14,133.8,133.55
132.4,132.86,132.84,132.72,133.14,133.8,133.55,133.44
132.86,132.84,132.72,133.14,133.8,133.55,133.44,133.34
132.84,132.72,133.14,133.8,133.55,133.44,133.34,134.17
132.72,133.14,133.8,133.55,133.44,133.34,134.17,134.33
133.14,133.8,133.55,133.44,133.34,134.17,134.33,134.2
133.8,133.55,133.44,133.34,134.17,134.33,134.2,133.82
133.55,133.44,133.34,134.17,134.33,134.2,133.82,134.42
133.44,133.34,134.17,134.33,134.2,133.82,134.42,133.61
133.34,134.17,134.33,134.2,133.82,134.42,133.61,134.34
134.17,134.33,134.2,133.82,134.42,133.61,134.34,134.89
134.33,134.2,133.82,134.42,133.61,134.34,134.89,135.42
134.2,133.82,134.42,133.61,134.34,134.89,135.42,135.4
133.82,134.42,133.61,134.34,134.89,135.42,135.4,135.86
134.42,133.61,134.34,134.89,135.42,135.4,135.86,136.25
133.61,134.34,134.89,135.42,135.4,135.86,136.25,136.5
134.34,134.89,135.42,135.4,135.86,136.25,136.5,131.67
134.89,135.42,135.4,135.86,136.25,136.5,131.67,131.73
135.42,135.4,135.86,136.25,136.5,131.67,131.73,131.63
135.4,135.86,136.25,136.5,131.67,131.73,131.63,132.3
135.86,136.25,136.5,131.67,131.73,131.63,132.3,132.63
136.25,136.5,131.67,131.73,131.63,132.3,132.63,131.21
136.5,131.67,131.73,131.63,132.3,132.63,131.21,130.13
131.67,131.73,131.63,132.3,132.63,131.21,130.13,130.89
131.73,131.63,132.3,132.63,131.21,130.13,130.89,131.04
131.63,132.3,132.63,131.21,130.13,130.89,131.04,130.02
132.3,132.63,131.21,130.13,130.89,131.04,130.02,129.54
132.63,131.21,130.13,130.89,131.04,130.02,129.54,130.1
131.21,130.13,130.89,131.04,130.02,129.54,130.1,130.55
130.13,130.89,131.04,130.02,129.54,130.1,130.55,130.48
130.89,131.04,130.02,129.54,130.1,130.55,130.48,130.46
131.04,130.02,129.54,130.1,130.55,130.48,130.46,130.55
130.02,129.54,130.1,130.55,130.48,130.46,130.55,131.37
129.54,130.1,130.55,130.48,130.46,130.55,131.37,131.48
130.1,130.55,130.48,130.46,130.55,131.37,131.48,131.42
130.55,130.48,130.46,130.55,131.37,131.48,131.42,131.36
130.48,130.46,130.55,131.37,131.48,131.42,131.36,130.7
130.46,130.55,131.37,131.48,131.42,131.36,130.7,132.04
130.55,131.37,131.48,131.42,131.36,130.7,132.04,130.59
131.37,131.48,131.42,131.36,130.7,132.04,130.59,131.35
131.48,131.42,131.36,130.7,132.04,130.59,131.35,131.97
131.42,131.36,130.7,132.04,130.59,131.35,131.97,132.07
131.36,130.7,132.04,130.59,131.35,131.97,132.07,131.87
130.7,132.04,130.59,131.35,131.97,132.07,131.87,131.42
132.04,130.59,131.35,131.97,132.07,131.87,131.42,131.52
130.59,131.35,131.97,132.07,131.87,131.42,131.52,131.53
131.35,131.97,132.07,131.87,131.42,131.52,131.53,131.64
131.97,132.07,131.87,131.42,131.52,131.53,131.64,131.56
132.07,131.87,131.42,131.52,131.53,131.64,131.56,134.44
131.87,131.42,131.52,131.53,131.64,131.56,134.44,134.02
131.42,131.52,131.53,131.64,131.56,134.44,134.02,134.23
131.52,131.53,131.64,131.56,134.44,134.02,134.23,133.44
131.53,131.64,131.56,134.44,134.02,134.23,133.44,133.51
131.64,131.56,134.44,134.02,134.23,133.44,133.51,136.34
131.56,134.44,134.02,134.23,133.44,133.51,136.34,136.8
134.44,134.02,134.23,133.44,133.51,136.34,136.8,135.99
134.02,134.23,133.44,133.51,136.34,136.8,135.99,136.07
134.23,133.44,133.51,136.34,136.8,135.99,136.07,135.82
133.44,133.51,136.34,136.8,135.99,136.07,135.82,136.2
133.51,136.34,136.8,135.99,136.07,135.82,136.2,135.86
136.34,136.8,135.99,136.07,135.82,136.2,135.86,135.87
136.8,135.99,136.07,135.82,136.2,135.86,135.87,135.85
135.99,136.07,135.82,136.2,135.86,135.87,135.85,135.61
136.07,135.82,136.2,135.86,135.87,135.85,135.61,135.6
135.82,136.2,135.86,135.87,135.85,135.61,135.6,132.98
136.2,135.86,135.87,135.85,135.61,135.6,132.98,133.23
135.86,135.87,135.85,135.61,135.6,132.98,133.23,133.39
135.87,135.85,135.61,135.6,132.98,133.23,133.39,133.7
135.85,135.61,135.6,132.98,133.23,133.39,133.7,134.13
135.61,135.6,132.98,133.23,133.39,133.7,134.13,135.67
135.6,132.98,133.23,133.39,133.7,134.13,135.67,136.81
132.98,133.23,133.39,133.7,134.13,135.67,136.81,135.49
133.23,133.39,133.7,134.13,135.67,136.81,135.49,136.03
133.39,133.7,134.13,135.67,136.81,135.49,136.03,136.06
133.7,134.13,135.67,136.81,135.49,136.03,136.06,136.46
134.13,135.67,136.81,135.49,136.03,136.06,136.46,135.3
135.67,136.81,135.49,136.03,136.06,136.46,135.3,135.21
136.81,135.49,136.03,136.06,136.46,135.3,135.21,135.15
135.49,136.03,136.06,136.46,135.3,135.21,135.15,134.78
136.03,136.06,136.46,135.3,135.21,135.15,134.78,134.16
136.06,136.46,135.3,135.21,135.15,134.78,134.16,135.72
136.46,135.3,135.21,135.15,134.78,134.16,135.72,136.3
135.3,135.21,135.15,134.78,134.16,135.72,136.3,136.76
135.21,135.15,134.78,134.16,135.72,136.3,136.76,136.6
135.15,134.78,134.16,135.72,136.3,136.76,136.6,136.3
134.78,134.16,135.72,136.3,136.76,136.6,136.3,136.62
134.16,135.72,136.3,136.76,136.6,136.3,136.62,137.68
135.72,136.3,136.76,136.6,136.3,136.62,137.68,137.095
136.3,136.76,136.6,136.3,136.62,137.68,137.095,136.425
136.76,136.6,136.3,136.62,137.68,137.095,136.425,137.01
136.6,136.3,136.62,137.68,137.095,136.425,137.01,137.63
136.3,136.62,137.68,137.095,136.425,137.01,137.63,138.25
136.62,137.68,137.095,136.425,137.01,137.63,138.25,137.89
137.68,137.095,136.425,137.01,137.63,138.25,137.89,137.88
137.095,136.425,137.01,137.63,138.25,137.89,137.88,138.1
136.425,137.01,137.63,138.25,137.89,137.88,138.1,138.1
137.01,137.63,138.25,137.89,137.88,138.1,138.1,139.7
137.63,138.25,137.89,137.88,138.1,138.1,139.7,139.88
138.25,137.89,137.88,138.1,138.1,139.7,139.88,139.55
137.89,137.88,138.1,138.1,139.7,139.88,139.55,139.5
137.88,138.1,138.1,139.7,139.88,139.55,139.5,139.67
138.1,138.1,139.7,139.88,139.55,139.5,139.67,139.98
138.1,139.7,139.88,139.55,139.5,139.67,139.98,140.31
139.7,139.88,139.55,139.5,139.67,139.98,140.31,140.24
139.88,139.55,139.5,139.67,139.98,140.31,140.24,140.12
139.55,139.5,139.67,139.98,140.31,140.24,140.12,139.92
139.5,139.67,139.98,140.31,140.24,140.12,139.92,140.45
139.67,139.98,140.31,140.24,140.12,139.92,140.45,141.81
139.98,140.31,140.24,140.12,139.92,140.45,141.81,141.66
140.31,140.24,140.12,139.92,140.45,141.81,141.66,141.52
140.24,140.12,139.92,140.45,141.81,141.66,141.52,141.62
140.12,139.92,140.45,141.81,141.66,141.52,141.62,141.73
139.92,140.45,141.81,141.66,141.52,141.62,141.73,142.55
140.45,141.81,141.66,141.52,141.62,141.73,142.55,142.55
141.81,141.66,141.52,141.62,141.73,142.55,142.55,142.42
141.66,141.52,141.62,141.73,142.55,142.55,142.42,142.79
141.52,141.62,141.73,142.55,142.55,142.42,142.79,142.32
141.62,141.73,142.55,142.55,142.42,142.79,142.32,141.88
141.73,142.55,142.55,142.42,142.79,142.32,141.88,142.83
142.55,142.55,142.42,142.79,142.32,141.88,142.83,143.03
142.55,142.42,142.79,142.32,141.88,142.83,143.03,142.54
142.42,142.79,142.32,141.88,142.83,143.03,142.54,141.68
142.79,142.32,141.88,142.83,143.03,142.54,141.68,141.61
142.32,141.88,142.83,143.03,142.54,141.68,141.61,141.71
141.88,142.83,143.03,142.54,141.68,141.61,141.71,141.94
142.83,143.03,142.54,141.68,141.61,141.71,141.94,141.92
143.03,142.54,141.68,141.61,141.71,141.94,141.92,141.9
142.54,141.68,141.61,141.71,141.94,141.92,141.9,141.98
141.68,141.61,141.71,141.94,141.92,141.9,141.98,142.44
141.61,141.71,141.94,141.92,141.9,141.98,142.44,142.38
141.71,141.94,141.92,141.9,141.98,142.44,142.38,142.42
141.94,141.92,141.9,141.98,142.44,142.38,142.42,142.4
141.92,141.9,141.98,142.44,142.38,142.42,142.4,142.1
141.9,141.98,142.44,142.38,142.42,142.4,142.1,142.4
141.98,142.44,142.38,142.42,142.4,142.1,142.4,140.8
142.44,142.38,142.42,142.4,142.1,142.4,140.8,139.06
142.38,142.42,142.4,142.1,142.4,140.8,139.06,139.31
142.42,142.4,142.1,142.4,140.8,139.06,139.31,138.815
142.4,142.1,142.4,140.8,139.06,139.31,138.815,138.01
142.1,142.4,140.8,139.06,139.31,138.815,138.01,137.44
142.4,140.8,139.06,139.31,138.815,138.01,137.44,137.49
140.8,139.06,139.31,138.815,138.01,137.44,137.49,137.42
139.06,139.31,138.815,138.01,137.44,137.49,137.42,137.58
139.31,138.815,138.01,137.44,137.49,137.42,137.58,137.71
138.815,138.01,137.44,137.49,137.42,137.58,137.71,137.46
138.01,137.44,137.49,137.42,137.58,137.71,137.46,136.9
137.44,137.49,137.42,137.58,137.71,137.46,136.9,137.06
137.49,137.42,137.58,137.71,137.46,136.9,137.06,137.6
137.42,137.58,137.71,137.46,136.9,137.06,137.6,137.21
137.58,137.71,137.46,136.9,137.06,137.6,137.21,139.54
137.71,137.46,136.9,137.06,137.6,137.21,139.54,140.06
137.46,136.9,137.06,137.6,137.21,139.54,140.06,140.01
136.9,137.06,137.6,137.21,139.54,140.06,140.01,139.13
137.06,137.6,137.21,139.54,140.06,140.01,139.13,139.64
137.6,137.21,139.54,140.06,140.01,139.13,139.64,139.16
137.21,139.54,140.06,140.01,139.13,139.64,139.16,139.32
139.54,140.06,140.01,139.13,139.64,139.16,139.32,139.2
140.06,140.01,139.13,139.64,139.16,139.32,139.2,139.1
140.01,139.13,139.64,139.16,139.32,139.2,139.1,139.15
139.13,139.64,139.16,139.32,139.2,139.1,139.15,139.14
139.64,139.16,139.32,139.2,139.1,139.15,139.14,137.22
139.16,139.32,139.2,139.1,139.15,139.14,137.22,136.85
139.32,139.2,139.1,139.15,139.14,137.22,136.85,136.8
139.2,139.1,139.15,139.14,137.22,136.85,136.8,136.73
139.1,139.15,139.14,137.22,136.85,136.8,136.73,137.02
139.15,139.14,137.22,136.85,136.8,136.73,137.02,134.95
139.14,137.22,136.85,136.8,136.73,137.02,134.95,135.51
137.22,136.85,136.8,136.73,137.02,134.95,135.51,137.38
136.85,136.8,136.73,137.02,134.95,135.51,137.38,137.72
136.8,136.73,137.02,134.95,135.51,137.38,137.72,137.97
136.73,137.02,134.95,135.51,137.38,137.72,137.97,136.62
137.02,134.95,135.51,137.38,137.72,137.97,136.62,136.76
134.95,135.51,137.38,137.72,137.97,136.62,136.76,136.73
135.51,137.38,137.72,137.97,136.62,136.76,136.73,136.65
137.38,137.72,137.97,136.62,136.76,136.73,136.65,138.96
137.72,137.97,136.62,136.76,136.73,136.65,138.96,138.92
137.97,136.62,136.76,136.73,136.65,138.96,138.92,139.02
136.62,136.76,136.73,136.65,138.96,138.92,139.02,138.03
136.76,136.73,136.65,138.96,138.92,139.02,138.03,138.17
136.73,136.65,138.96,138.92,139.02,138.03,138.17,138.45
136.65,138.96,138.92,139.02,138.03,138.17,138.45,137.89
138.96,138.92,139.02,138.03,138.17,138.45,137.89,137.3
138.92,139.02,138.03,138.17,138.45,137.89,137.3,138.22
139.02,138.03,138.17,138.45,137.89,137.3,138.22,138.88
138.03,138.17,138.45,137.89,137.3,138.22,138.88,139.34
138.17,138.45,137.89,137.3,138.22,138.88,139.34,138.97
138.45,137.89,137.3,138.22,138.88,139.34,138.97,140.05
137.89,137.3,138.22,138.88,139.34,138.97,140.05,140.92
137.3,138.22,138.88,139.34,138.97,140.05,140.92,141.59
138.22,138.88,139.34,138.97,140.05,140.92,141.59,141.51
138.88,139.34,138.97,140.05,140.92,141.59,141.51,141.55
139.34,138.97,140.05,140.92,141.59,141.51,141.55,141.61
138.97,140.05,140.92,141.59,141.51,141.55,141.61,141.37
140.05,140.92,141.59,141.51,141.55,141.61,141.37,141.25
140.92,141.59,141.51,141.55,141.61,141.37,141.25,141.42
141.59,141.51,141.55,141.61,141.37,141.25,141.42,141.3
141.51,141.55,141.61,141.37,141.25,141.42,141.3,140.62
141.55,141.61,141.37,141.25,141.42,141.3,140.62,140.91
141.61,141.37,141.25,141.42,141.3,140.62,140.91,142.82
141.37,141.25,141.42,141.3,140.62,140.91,142.82,142.22
141.25,141.42,141.3,140.62,140.91,142.82,142.22,141.715
141.42,141.3,140.62,140.91,142.82,142.22,141.715,141.9
141.3,140.62,140.91,142.82,142.22,141.715,141.9,142.44
140.62,140.91,142.82,142.22,141.715,141.9,142.44,143.61
140.91,142.82,142.22,141.715,141.9,142.44,143.61,142.96
142.82,142.22,141.715,141.9,142.44,143.61,142.96,142.91
142.22,141.715,141.9,142.44,143.61,142.96,142.91,142.88
141.715,141.9,142.44,143.61,142.96,142.91,142.88,142.92
141.9,142.44,143.61,142.96,142.91,142.88,142.92,142.62
142.44,143.61,142.96,142.91,142.88,142.92,142.62,143.6
143.61,142.96,142.91,142.88,142.92,142.62,143.6,143.07
142.96,142.91,142.88,142.92,142.62,143.6,143.07,143.21
142.91,142.88,142.92,142.62,143.6,143.07,143.21,143.56
142.88,142.92,142.62,143.6,143.07,143.21,143.56,143.32
142.92,142.62,143.6,143.07,143.21,143.56,143.32,145.22
142.62,143.6,143.07,143.21,143.56,143.32,145.22,145.355
143.6,143.07,143.21,143.56,143.32,145.22,145.355,145.53
143.07,143.21,143.56,143.32,145.22,145.355,145.53,145.9
143.21,143.56,143.32,145.22,145.355,145.53,145.9,146.35
143.56,143.32,145.22,145.355,145.53,145.9,146.35,146.19
143.32,145.22,145.355,145.53,145.9,146.35,146.19,146.35
145.22,145.355,145.53,145.9,146.35,146.19,146.35,146.07
145.355,145.53,145.9,146.35,146.19,146.35,146.07,146.09
145.53,145.9,146.35,146.19,146.35,146.07,146.09,145.99
145.9,146.35,146.19,146.35,146.07,146.09,145.99,145.91
146.35,146.19,146.35,146.07,146.09,145.99,145.91,145.47
146.19,146.35,146.07,146.09,145.99,145.91,145.47,145.51
146.35,146.07,146.09,145.99,145.91,145.47,145.51,145.44
146.07,146.09,145.99,145.91,145.47,145.51,145.44,145.7
146.09,145.99,145.91,145.47,145.51,145.44,145.7,144.86
145.99,145.91,145.47,145.51,145.44,145.7,144.86,145.76
145.91,145.47,145.51,145.44,145.7,144.86,145.76,146.86
145.47,145.51,145.44,145.7,144.86,145.76,146.86,147.25
145.51,145.44,145.7,144.86,145.76,146.86,147.25,145.79
145.44,145.7,144.86,145.76,146.86,147.25,145.79,146.84
145.7,144.86,145.76,146.86,147.25,145.79,146.84,147.455
144.86,145.76,146.86,147.25,145.79,146.84,147.455,147.03
145.76,146.86,147.25,145.79,146.84,147.455,147.03,147.02
146.86,147.25,145.79,146.84,147.455,147.03,147.02,146.94
147.25,145.79,146.84,147.455,147.03,147.02,146.94,146.99
145.79,146.84,147.455,147.03,147.02,146.94,146.99,146.78
146.84,147.455,147.03,147.02,146.94,146.99,146.78,145.63
147.455,147.03,147.02,146.94,146.99,146.78,145.63,145.86
147.03,147.02,146.94,146.99,146.78,145.63,145.86,145.98
147.02,146.94,146.99,146.78,145.63,145.86,145.98,145.82
146.94,146.99,146.78,145.63,145.86,145.98,145.82,145.99
146.99,146.78,145.63,145.86,145.98,145.82,145.99,144.31
146.78,145.63,145.86,145.98,145.82,145.99,144.31,145.065
145.63,145.86,145.98,145.82,145.99,144.31,145.065,145.15
145.86,145.98,145.82,145.99,144.31,145.065,145.15,145.485
145.98,145.82,145.99,144.31,145.065,145.15,145.485,146.41
145.82,145.99,144.31,145.065,145.15,145.485,146.41,145.32
145.99,144.31,145.065,145.15,145.485,146.41,145.32,144.91
144.31,145.065,145.15,145.485,146.41,145.32,144.91,145.0
145.065,145.15,145.485,146.41,145.32,144.91,145.0,144.99
145.15,145.485,146.41,145.32,144.91,145.0,144.99,144.77
145.485,146.41,145.32,144.91,145.0,144.99,144.77,145.11
146.41,145.32,144.91,145.0,144.99,144.77,145.11,144.06
145.32,144.91,145.0,144.99,144.77,145.11,144.06,144.0
144.91,145.0,144.99,144.77,145.11,144.06,144.0,144.44
145.0,144.99,144.77,145.11,144.06,144.0,144.44,144.95
144.99,144.77,145.11,144.06,144.0,144.44,144.95,145.33
144.77,145.11,144.06,144.0,144.44,144.95,145.33,146.17
145.11,144.06,144.0,144.44,144.95,145.33,146.17,146.98
144.06,144.0,144.44,144.95,145.33,146.17,146.98,147.8
144.0,144.44,144.95,145.33,146.17,146.98,147.8,148.045
144.44,144.95,145.33,146.17,146.98,147.8,148.045,148.15
144.95,145.33,146.17,146.98,147.8,148.045,148.15,146.76
145.33,146.17,146.98,147.8,148.045,148.15,146.76,145.86
146.17,146.98,147.8,148.045,148.15,146.76,145.86,145.85
146.98,147.8,148.045,148.15,146.76,145.86,145.85,145.72
147.8,148.045,148.15,146.76,145.86,145.85,145.72,145.79
148.045,148.15,146.76,145.86,145.85,145.72,145.79,145.62
148.15,146.76,145.86,145.85,145.72,145.79,145.62,146.3
146.76,145.86,145.85,145.72,145.79,145.62,146.3,146.19
145.86,145.85,145.72,145.79,145.62,146.3,146.19,146.02
145.85,145.72,145.79,145.62,146.3,146.19,146.02,146.5
145.72,145.79,145.62,146.3,146.19,146.02,146.5,143.45
145.79,145.62,146.3,146.19,146.02,146.5,143.45,145.04
145.62,146.3,146.19,146.02,146.5,143.45,145.04,145.62
146.3,146.19,146.02,146.5,143.45,145.04,145.62,145.22
146.19,146.02,146.5,143.45,145.04,145.62,145.22,146.0
146.02,146.5,143.45,145.04,145.62,145.22,146.0,146.14
146.5,143.45,145.04,145.62,145.22,146.0,146.14,146.39
143.45,145.04,145.62,145.22,146.0,146.14,146.39,145.45
145.04,145.62,145.22,146.0,146.14,146.39,145.45,145.19
145.62,145.22,146.0,146.14,146.39,145.45,145.19,145.2
145.22,146.0,146.14,146.39,145.45,145.19,145.2,144.84
146.0,146.14,146.39,145.45,145.19,145.2,144.84,144.37
146.14,146.39,145.45,145.19,145.2,144.84,144.37,144.17
146.39,145.45,145.19,145.2,144.84,144.37,144.17,144.34
145.45,145.19,145.2,144.84,144.37,144.17,144.34,144.39
145.19,145.2,144.84,144.37,144.17,144.34,144.39,144.12
145.2,144.84,144.37,144.17,144.34,144.39,144.12,144.34
144.84,144.37,144.17,144.34,144.39,144.12,144.34,144.08
144.37,144.17,144.34,144.39,144.12,144.34,144.08,144.83
144.17,144.34,144.39,144.12,144.34,144.08,144.83,147.15
144.34,144.39,144.12,144.34,144.08,144.83,147.15,146.63
144.39,144.12,144.34,144.08,144.83,147.15,146.63,147.545
144.12,144.34,144.08,144.83,147.15,146.63,147.545,148.68
144.34,144.08,144.83,147.15,146.63,147.545,148.68,148.48
144.08,144.83,147.15,146.63,147.545,148.68,148.48,148.56
144.83,147.15,146.63,147.545,148.68,148.48,148.56,148.71
147.15,146.63,147.545,148.68,148.48,148.56,148.71,149.07
146.63,147.545,148.68,148.48,148.56,148.71,149.07,149.0
147.545,148.68,148.48,148.56,148.71,149.07,149.0,148.75
148.68,148.48,148.56,148.71,149.07,149.0,148.75,148.7
148.48,148.56,148.71,149.07,149.0,148.75,148.7,148.73
148.56,148.71,149.07,149.0,148.75,148.7,148.73,148.59
148.71,149.07,149.0,148.75,148.7,148.73,148.59,149.65
149.07,149.0,148.75,148.7,148.73,148.59,149.65,149.37
149.0,148.75,148.7,148.73,148.59,149.65,149.37,149.26
148.75,148.7,148.73,148.59,149.65,149.37,149.26,148.79
148.7,148.73,148.59,149.65,149.37,149.26,148.79,148.91
148.73,148.59,149.65,149.37,149.26,148.79,148.91,149.13
148.59,149.65,149.37,149.26,148.79,148.91,149.13,149.35
149.65,149.37,149.26,148.79,148.91,149.13,149.35,150.17
149.37,149.26,148.79,148.91,149.13,149.35,150.17,150.02
149.26,148.79,148.91,149.13,149.35,150.17,150.02,150.01
148.79,148.91,149.13,149.35,150.17,150.02,150.01,149.99
148.91,149.13,149.35,150.17,150.02,150.01,149.99,149.98
149.13,149.35,150.17,150.02,150.01,149.99,149.98,151.7
149.35,150.17,150.02,150.01,149.99,149.98,151.7,151.5
150.17,150.02,150.01,149.99,149.98,151.7,151.5,151.51
150.02,150.01,149.99,149.98,151.7,151.5,151.51,151.45
150.01,149.99,149.98,151.7,151.5,151.51,151.45,151.22
149.99,149.98,151.7,151.5,151.51,151.45,151.22,151.11
149.98,151.7,151.5,151.51,151.45,151.22,151.11,151.2
151.7,151.5,151.51,151.45,151.22,151.11,151.2,151.4
151.5,151.51,151.45,151.22,151.11,151.2,151.4,150.74
151.51,151.45,151.22,151.11,151.2,151.4,150.74,147.79
